3241	0a0fe2	kar	120.196.100.99	953	374	200
3251	adfd00fd5	kar	120.196.100.99	917	594	200
3261	a00df6s	pandora	120.196.100.99	909	268	200
3271	0ad0s7	kar	120.196.100.99	828	785	200
3281	a00df6s	kar	120.196.100.99	85	953	200
3291	a00df6s	pandora	120.196.100.99	715	757	200
3301	00fdaf3	kar	120.196.100.99	82	105	200
3311	00wersa4	kar	120.196.100.99	575	972	200
3321	a00df6s	pandora	120.196.100.99	305	573	200
3331	0ad0s7	kar	120.196.100.99	675	64	200
3341	0sfs01	pandora	120.196.100.99	488	38	200
3351	adfd00fd5	pandora	120.196.100.99	553	283	200
3361	adfd00fd5	pandora	120.196.100.99	973	608	200
3371	0a0fe2	pandora	120.196.100.99	166	296	200
3381	00fdaf3	kar	120.196.100.99	156	608	200
3391	00wersa4	kar	120.196.100.99	640	880	200
3401	00wersa4	kar	120.196.100.99	679	598	200
3411	a00df6s	kar	120.196.100.99	345	650	200
3421	0a0fe2	kar	120.196.100.99	61	99	200
3431	00fdaf3	pandora	120.196.100.99	139	384	200
3441	0ad0s7	kar	120.196.100.99	901	19	200
3451	00fdaf3	kar	120.196.100.99	379	920	200
3461	0ad0s7	kar	120.196.100.99	153	252	200
3471	a00df6s	pandora	120.196.100.99	816	897	200
3481	adfd00fd5	kar	120.196.100.99	126	237	200
3491	a00df6s	pandora	120.196.100.99	890	993	200
3501	0ad0s7	kar	120.196.100.99	656	855	200
3511	a00df6s	kar	120.196.100.99	21	541	200
3521	a00df6s	pandora	120.196.100.99	264	407	200
3531	00fdaf3	pandora	120.196.100.99	749	849	200
3541	0sfs01	kar	120.196.100.99	975	481	200
3551	adfd00fd5	pandora	120.196.100.99	762	107	200
3561	a00df6s	kar	120.196.100.99	514	446	200
3571	a00df6s	kar	120.196.100.99	123	212	200
3581	00wersa4	kar	120.196.100.99	422	23	200
3591	a00df6s	pandora	120.196.100.99	564	638	200
3601	00fdaf3	kar	120.196.100.99	866	543	200
3611	00fdaf3	pandora	120.196.100.99	601	542	200
3621	adfd00fd5	kar	120.196.100.99	321	748	200
3631	a00df6s	kar	120.196.100.99	458	323	200
3641	0sfs01	kar	120.196.100.99	503	685	200
3651	0ad0s7	kar	120.196.100.99	551	173	200
3661	00wersa4	pandora	120.196.100.99	833	21	200
3671	0a0fe2	kar	120.196.100.99	171	694	200
3681	0sfs01	pandora	120.196.100.99	943	846	200
3691	a00df6s	pandora	120.196.100.99	339	316	200
3701	0a0fe2	kar	120.196.100.99	524	511	200
3711	0ad0s7	pandora	120.196.100.99	438	324	200
3721	adfd00fd5	pandora	120.196.100.99	9	6	200
3731	0ad0s7	kar	120.196.100.99	284	960	200
3741	00fdaf3	pandora	120.196.100.99	191	446	200
3751	0ad0s7	pandora	120.196.100.99	216	618	200
3761	adfd00fd5	pandora	120.196.100.99	812	906	200
3771	a00df6s	kar	120.196.100.99	975	630	200
3781	0a0fe2	kar	120.196.100.99	578	47	200
3791	a00df6s	pandora	120.196.100.99	448	227	200
3801	0a0fe2	kar	120.196.100.99	965	221	200
3811	a00df6s	pandora	120.196.100.99	643	442	200
3821	0a0fe2	pandora	120.196.100.99	819	206	200
3831	a00df6s	pandora	120.196.100.99	420	293	200
3841	00wersa4	kar	120.196.100.99	555	765	200
3851	00wersa4	pandora	120.196.100.99	576	817	200
3861	0a0fe2	kar	120.196.100.99	200	552	200
3871	0ad0s7	kar	120.196.100.99	372	212	200
3881	0sfs01	pandora	120.196.100.99	862	471	200
3891	a00df6s	pandora	120.196.100.99	139	22	200
3901	0ad0s7	kar	120.196.100.99	849	682	200
3911	0ad0s7	pandora	120.196.100.99	62	884	200
3921	00fdaf3	pandora	120.196.100.99	578	453	200
3931	00wersa4	kar	120.196.100.99	867	536	200
3941	0sfs01	pandora	120.196.100.99	915	631	200
3951	0ad0s7	kar	120.196.100.99	456	449	200
3961	0sfs01	pandora	120.196.100.99	887	462	200
3971	00fdaf3	pandora	120.196.100.99	438	329	200
3981	adfd00fd5	pandora	120.196.100.99	117	956	200
3991	00fdaf3	pandora	120.196.100.99	32	178	200
4001	0a0fe2	pandora	120.196.100.99	140	573	200
4011	a00df6s	kar	120.196.100.99	323	800	200
4021	a00df6s	pandora	120.196.100.99	94	262	200
4031	0sfs01	kar	120.196.100.99	22	617	200
4041	00wersa4	kar	120.196.100.99	958	223	200
4051	0sfs01	kar	120.196.100.99	993	367	200
4061	0a0fe2	pandora	120.196.100.99	292	665	200
4071	0a0fe2	kar	120.196.100.99	551	684	200
4081	00wersa4	pandora	120.196.100.99	869	137	200
4091	a00df6s	kar	120.196.100.99	309	596	200
4101	adfd00fd5	kar	120.196.100.99	157	450	200
4111	0ad0s7	pandora	120.196.100.99	90	86	200
4121	0sfs01	kar	120.196.100.99	231	118	200
4131	a00df6s	pandora	120.196.100.99	727	435	200
4141	00wersa4	pandora	120.196.100.99	112	918	200
4151	adfd00fd5	pandora	120.196.100.99	262	61	200
4161	00fdaf3	kar	120.196.100.99	553	164	200
4171	0a0fe2	kar	120.196.100.99	597	321	200
4181	00fdaf3	kar	120.196.100.99	20	464	200
4191	adfd00fd5	kar	120.196.100.99	602	109	200
4201	adfd00fd5	kar	120.196.100.99	508	80	200
4211	0ad0s7	pandora	120.196.100.99	485	513	200
4221	0ad0s7	kar	120.196.100.99	159	237	200
4231	00fdaf3	pandora	120.196.100.99	979	530	200
4241	0sfs01	pandora	120.196.100.99	557	356	200
4251	a00df6s	kar	120.196.100.99	502	810	200
4261	0a0fe2	pandora	120.196.100.99	223	642	200
4271	adfd00fd5	kar	120.196.100.99	720	89	200
4281	a00df6s	kar	120.196.100.99	538	103	200
4291	0a0fe2	pandora	120.196.100.99	615	415	200
4301	0sfs01	kar	120.196.100.99	676	228	200
4311	0a0fe2	kar	120.196.100.99	231	94	200
4321	0sfs01	kar	120.196.100.99	515	756	200
4331	a00df6s	kar	120.196.100.99	885	884	200
4341	adfd00fd5	pandora	120.196.100.99	843	262	200
4351	0a0fe2	kar	120.196.100.99	24	326	200
4361	a00df6s	pandora	120.196.100.99	558	904	200
4371	00fdaf3	pandora	120.196.100.99	128	454	200
4381	adfd00fd5	pandora	120.196.100.99	499	501	200
4391	00wersa4	kar	120.196.100.99	49	38	200
4401	adfd00fd5	pandora	120.196.100.99	9	432	200
4411	00wersa4	kar	120.196.100.99	174	138	200
4421	adfd00fd5	kar	120.196.100.99	138	150	200
4431	0a0fe2	pandora	120.196.100.99	151	130	200
4441	a00df6s	kar	120.196.100.99	907	896	200
4451	00fdaf3	pandora	120.196.100.99	165	892	200
4461	0sfs01	kar	120.196.100.99	816	326	200
4471	adfd00fd5	kar	120.196.100.99	483	461	200
4481	adfd00fd5	kar	120.196.100.99	810	276	200
4491	00fdaf3	kar	120.196.100.99	253	601	200
4501	0ad0s7	pandora	120.196.100.99	634	176	200
4511	0a0fe2	pandora	120.196.100.99	377	710	200
4521	0a0fe2	kar	120.196.100.99	5	673	200
4531	0a0fe2	pandora	120.196.100.99	290	837	200
4541	0a0fe2	pandora	120.196.100.99	623	465	200
4551	0a0fe2	pandora	120.196.100.99	362	568	200
4561	0a0fe2	kar	120.196.100.99	866	508	200
4571	00fdaf3	kar	120.196.100.99	965	173	200
4581	00wersa4	pandora	120.196.100.99	174	670	200
4591	a00df6s	pandora	120.196.100.99	578	377	200
4601	0a0fe2	pandora	120.196.100.99	752	65	200
4611	adfd00fd5	pandora	120.196.100.99	131	564	200
4621	00wersa4	kar	120.196.100.99	349	756	200
4631	00wersa4	pandora	120.196.100.99	33	291	200
4641	0a0fe2	pandora	120.196.100.99	749	316	200
4651	0a0fe2	pandora	120.196.100.99	242	505	200
4661	a00df6s	pandora	120.196.100.99	930	486	200
4671	0a0fe2	pandora	120.196.100.99	445	916	200
4681	00wersa4	kar	120.196.100.99	584	154	200
4691	a00df6s	pandora	120.196.100.99	35	62	200
4701	a00df6s	pandora	120.196.100.99	892	633	200
4711	00wersa4	pandora	120.196.100.99	445	889	200
4721	adfd00fd5	pandora	120.196.100.99	543	664	200
4731	0a0fe2	pandora	120.196.100.99	850	497	200
4741	0sfs01	kar	120.196.100.99	626	691	200
4751	0ad0s7	kar	120.196.100.99	895	886	200
4761	0a0fe2	pandora	120.196.100.99	601	106	200
4771	0a0fe2	pandora	120.196.100.99	718	638	200
4781	a00df6s	pandora	120.196.100.99	538	158	200
4791	0ad0s7	kar	120.196.100.99	514	663	200
4801	0ad0s7	pandora	120.196.100.99	605	996	200
4811	0ad0s7	kar	120.196.100.99	695	234	200
4821	0ad0s7	pandora	120.196.100.99	307	784	200
4831	00fdaf3	kar	120.196.100.99	844	128	200
4841	0a0fe2	kar	120.196.100.99	352	963	200
4851	a00df6s	pandora	120.196.100.99	690	641	200
4861	0a0fe2	kar	120.196.100.99	690	878	200
4871	00fdaf3	kar	120.196.100.99	179	400	200
4881	0ad0s7	kar	120.196.100.99	593	588	200
4891	0ad0s7	pandora	120.196.100.99	405	888	200
4901	00wersa4	pandora	120.196.100.99	783	611	200
4911	00fdaf3	pandora	120.196.100.99	711	793	200
4921	a00df6s	kar	120.196.100.99	95	603	200
4931	0a0fe2	kar	120.196.100.99	145	707	200
4941	0a0fe2	pandora	120.196.100.99	480	597	200
4951	0ad0s7	kar	120.196.100.99	693	288	200
4961	00fdaf3	pandora	120.196.100.99	249	556	200
4971	00wersa4	pandora	120.196.100.99	234	822	200
4981	0a0fe2	kar	120.196.100.99	868	847	200
4991	00wersa4	kar	120.196.100.99	885	707	200
